position_idx,position,match_title
2086,Special Education Teacher at Cape Henlopen School District,Education Teacher
2088,"Staff Talent Acquisition Recruiter, Hardware Engineering at Lucid Motors",Recruiter
2089,Server at Bj's brewhouse,Server
2090,Deposition Reporter (Freelance),Deposition Reporter
2092,Court Clerk at City of Holladay,Clerk of Court
2093,Administrative Assistant at Madison Area Technical College,Technical Assistant
2098,Sr. Administrative Assistant/D.O. Tech with 10+ years experience in the Oil and Gas Industry,Tax Administrative Assistant
2100,Sales Operations and Enablement Leader | Sales Training Enthusiast | CRM and Sales Process Nerd | Psychological Training and Background,Sales Leader
2101,CEO @ The Neat Squad | 🏡 Certified Professional Organizer®| 📸 Certified Photo Organizer,Professional Organizer
2103,Engineering TD Manager,Systems Engineering Manager
2105,LVN,Licensed Vocational Nurse (LVN)
2106,Attorney and Business Owner,Attorney
2107,Senior Director of Client Service and Support at Benefits Data Trust,Benefits Director
2109,Senior Mortgage Processor at PNC Bank,Mortgage Processor
2111,Pediatric Orthopaedic and Spinal Deformity Surgeon,Orthopaedic Surgeon
2112,Project Manager at Ahmadzai Advisory Group,Group Manager
2113,Mortgage Loan Coordinator at Northpointe Bank,Loan Coordinator
2116,Co-Chief Executive Officer at Amazon DSP,Executive Officer
2117,Project Manager at North Carolina State UniversityCertified Scrum Master (CSM®),Scrum Master
2118,"Professional Photographer, Marketing Consultant and Journalist with Eclipse Photography And Marketing",Journalist
2119,Outreach & Relationship Manager - CalTRUST,Relationship Manager
2121,Senior Wind Turbine Technician,Turbine Technician
2122,Avionics Technician,Avionics Installation Technician
2123,U.S Marine Veteran,Marine
2124,Instructional Designer,E-Learning Instructional Designer (Electronic Learning Instructional Designer)
2125,Branch Administrator at Morgan Stanley,Administrator
2127,Vice President at SMBC,President
2130,"Associate Director Field Reimbursement, Northern New England at Eli Lilly and Company",Reimbursement Director
2134,"Supervisor at PPT, World Leader in Hot Metal Solutions",Supervisor
2138,Executive Chef at Chateau Grand Traverse,Executive Chef (Ex Chef)
2139,GIS Director / Senior Analyst,Director
2140,Special Education Teacher at KIPP NYC,Education Teacher
2142,Executive Assistant to Chief Operating Officer at Indian Health Center of Santa Clara Valley,Executive Officer
2143,Intellectual Property Counsel at Campbell Soup Company,Counsel
2145,Professional Administrator,Administrator
2147,Educational Assistant at Racine Unfieid Schools,Educational Assistant
2148,"Professional Residential Therapist, PSR Educator, Sexual Assault Counselor, Group Therapist @ Grand Prairie Services",Residential Therapist
2149,Manager at Cook County Farm Bureau,Farm Manager
2151,Software Project Engineer at Rockwell Automation,Software Engineer
2154,Heating Air Conditioning Technician,Air Technician
2157,Licensed Insurance Agent at GoldenPrime Services,Insurance Agent
2158,"Assistant Director, Office for Study Abroad at The George Washington University | Social Media Officer, Board of Directors at yPIE DC",Media Director
2160,Software Developer at Paycom,Software Developer
2162,Managing Director,Director
2167,"Creative Director, Maohaus Studios",Director
2168,Program Director- Intergenerational Tutoring Program,Director
2169,Site Manager at PKL Services,Services Manager
2174,Marriage and Family Therapist in Clinical Setting,Family Therapist
2175,Clinical Research Laboratory Manager at Wake Forest School of Medicine,Clinical Research Manager
2176,"Senior Merchandise Planner, Sephora Collection",Merchandise Planner
2177,Bank Examiner,Examiner
2179,IT / Computer Programmer,Computer Programmer
2180,Vice President & Director Of Education at Prismatique Corp.,President
2184,"Freelance conference , over the phone, video Interpreter, transcriber, translator, voice over artist, proofreading, for Urdu, Hindi and Punjabi languages at Lionbridge",Freelance Artist
2185,Electronic Engineer (BS). Computer Scientist (AI) (BS). Mechatronics (AS).,Computer Scientist
2186,Administrative Assistant at Charter College,Tax Administrative Assistant
2192,Past President Greater Plant City Chamber of Commerce,President
2193,"Vice President of Philanthropy, City of Hope Orange County",President
2195,Donut Decorator and Server at Icon Donuts and Sweetery,Server
2197,Marketing Program Manager for Construction & Strategic Markets,Construction Manager
2200,Workers Compensation Specialist,Compensation Specialist
2201,Creative Director/ Lead Photography at The Money Shot LA,Director
2202,Assistant Vice President/Property Manager at U.S. Bank,Bank President
2204,"PhD Candidate, Educational Statistician",Statistician
2205,Administrative Support Assistant III at Alabama Department of Revenue,Administrative Support Assistant (ASA)
2206,Regional Sales Manager at NAPA AUTO PARTS,Regional Manager
2207,Public Health Nurse Specialist at Missouri Department of Health and Senior Services,Health Specialist
2212,"Military Spouse, Accountant, Virtual Assistant, Social Media Content Creator, Product Researcher, Graphic Designer",Accountant
2213,Instructional Developer,Cyber Instructional Curriculum Developer
2214,"Associate Attorney at Martinez & Ruby, LLP",Attorney
2220,Independent Landman,Landman
2221,"Business Analyst Quality Assurance at International Software Systems, Inc.",Software Analyst
2224,"Vice President, Sr. Treasury Management Sales Support & Onboarding Manager with Banc of California",President
2231,Sr. HR Business Advisor at Dexcom,Advisor
2232,Software Engineer at Omron Robotics,Software Engineer
2233,Strategic Finance Solutions Manager at Cherry Bekaert,Finance Manager
2234,Manufacturing Associate III,Industrial Engineering Technologists and Technicians - Manufacturing Associate
2239,Assistant Project Manager at Bartlett Cocke General Contractors,Project Assistant
2243,Vice President of Facilities Operations and Support Services at Nuvance Health,President
2244,Senior Vice President of Resident Care,President
2246,"Claims Team Lead, Workflow Manager, Medical Record Review Lead, People Manager/Ops",Medical Manager
2251,Director | BW Choose Ohio First STEM Scholars Program | STEM Pipeline Development,Director
2252,First female Chief of police Deputy Sheriff at Cattaraugus County,Chief Deputy
2253,Associate Director & Patient Services Lead - Life Sciences at Guidehouse,Director
2254,Executive Director at THORMINC Ministries,Executive Director
2255,Director of Nursing @Stollwood Convalescent Hospital,Hospital Director
2257,Private Tutor at Becca's Book Box,Private Tutor
2258,ERD Advisor at K&M Technology Group,Advisor
2259,Vice President at Survey 4 Water,President
2260,Product Manager at Great Society Co.,Product Manager
2262,"Customer Service Sales Assistant at CENTERFIELD, SPRINT",Customer Service Assistant
2263,Music Educator,"Art, Drama, and Music Teachers, Postsecondary - Art Educator"
2265,Kitchen Designer at Friend Lumber and Building Center,Kitchen Designer
2266,owner,Agency Owner
2274,"Product Designer | UX/UI Designer | Coffee lover | Experienced Customer Service Advocate | Looking for new design opportunities in Ecom, Fintech, Agencies or Healthtech.",Customer Advocate
2275,"Customer service, media services, sound designer, technical consultant",Media Designer
2279,Chief Supply Chain Officer at Entrustment Health,Chief
2281,"RN, BSN Medical Policy Analyst for Highmark",Medical Policy Analyst
2282,Software Engineer at Zuora,Software Engineer
2284,Portrait Artist at Painting Your Memories,Portrait Artist
2287,Project Accountant,Accountant
2289,Graduate Student in Computer Science,Graduate Student
2290,Actuarial Assistant at Protective Life,Actuarial Assistant
2291,Jeweler & Diamond Importer,Jeweler
2292,FAA Certified Commercial/Private Instructor Pilot,Commercial Pilot
2293,Chief Executive Officer | Oceans Healthcare,Executive Officer
2296,Graduate Student at University of Michigan,Graduate Student
2300,Business Strategist | Strategic Vision | Operational Excellence | Executive Leadership | Training & Development | Cost Reduction | Budget Oversight | Quality Assurance Methods | Project Management | Skilled Negotiation,Business Executive
2301,"Director, Data Management and Analytics at Universal Technical Institute, Inc.",Director
2303,Project Manager at C&G A-Plus Interior Remodeling Corp,Project Manager (PM)
2306,Bilingual Counselor/ Relationship builder,Relationship Counselor
2309,Supervisor at Southwest Finance LLC,Supervisor
2310,Exercise Physiologist at Baxter Regional Medical Center,Exercise Physiologist
2311,"MAKEUP ARTIST DAY PLAYER NBC UNIVERSAL/ INDEPENDENT CONTRACTOR /TV, VIDEO, FILM & PRINT",Player
2315,Private Wealth Manager at Sterling Financial Management,Financial Manager
2317,Deputy Human Resource Manager,Resource Manager
2321,Chief Medical Resident University of Utah Internal Medicine,Chief
2322,Data Analyst At Spring EQ; Coder/Modeler/Reporting: SQL | Excel |Tableau,Reporting Analyst
2323,Project Director at Workday,Project Director
2324,Nursing Home Administrator/Assisted Living Manager,Administrator
2327,"Senior Electronics Design Engineer, Power Conversion, Interfaces, Commercial, Military, Aviation",Aviation Engineer
2328,Medical Social Worker III at Kaiser Permanente,Medical Social Worker
2333,Associate Director of Quality Control at Merck,Quality Director
2339,Paralegal student at Pulaski Technical College,Paralegal
2346,Commercial Construction Project Manager,Commercial Construction Project Manager
2347,Case Coordinator at Project Harmony,Case Coordinator
2351,Retired Forester at Weyerhaeuser Co,Forester
2352,"Real Estate Investor, Licensed Realtor at Leading Edge Real Estate",Investor
2355,Student-Athlete at NYU Tandon School of Engineering,Athlete
2359,"Senior Associate, Senior Environmental Engineer",Environmental Engineer
2361,Sponsored Programs Accountant at Mississippi State University,Accountant
2363,Warehouse Manager At Ticona,Warehouse Manager
2367,Vice President and Global Industry Lead,President
2368,Content Creator / Media Producer,Content Creator
2369,Chief Regulatory Officer Ambient Clinical Analytics at Ambient Clinical Analytics,Chief
2372,Project Manager 2,Facilities Project Manager
2374,Senior Manager & Digital Transformation Leader - Supply Chain (Product Engineering and Development) at Deloitte Consulting,Digital Product Manager
2376,System Engineer at Naval Sea Systems Command (NAVSEA),Naval Engineer
2377,Human Resources Manager at SONOCO/PPC,Human Resources Manager (HR Manager)
2382,"Supervisor, National Account Administration, Canada",Supervisor
2383,Employee Relations Manager,Employee Relations Manager
2387,Facility Manager at Co-Alliance,Facility Manager
2388,Teaching Assistant I at Hillside Family of Agencies,Teaching Assistant (TA)
2390,"Producer/ Director/ Partner, Frank.",Director
2394,School Counselor,Adult School Counselor
2395,Firld Service Technician at Marel Poultry,Field Service Poultry Technician
2397,Graduate Student at The University of Texas at San Antonio,Graduate Student
2403,Institutional Designer/ Training Facilitator/ Onboarding /Engagement Specialist,Training Facilitator
2404,Architectural Technician/Designer,Architectural Designer
2407,Director of Operations at Brian Yava Internet Marketing Solutions,Marketing Operations Director
2408,President at Capitol Market Research,President
